index	sentence1	sentence2	label
121	用人单位参加基本医疗保险的原则是什么？	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定参加基本医疗保险。2、属地参保原则。用人单位及其职工应当在当地参加基本医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体参加基本医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本医疗保险待遇的权利。	0
122	用人单位参加基本[MASK]疗保险的原则是[MASK][MASK][MASK]	1、强制参保。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定[MASK][MASK]基本[MASK][MASK][MASK][MASK]。2、属地参保。用人单位及其职工应当在当地[MASK][MASK]基本[MASK][MASK][MASK][MASK]。3、整体参保。用人单位的全体在册职工和退休人员必须整体[MASK][MASK]基本[MASK][MASK][MASK][MASK]，不能一部分人参保，一部分人不参保。4、权利义务对应。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本[MASK][MASK][MASK][MASK]待遇的权利。	0
123	用人单位参加基本医疗保险的原则[MASK]什么[MASK]	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定参加基本医疗保险。2、属地参保原则。用人单位及其职工应当在当地参加基本医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体参加基本医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本医疗保险待遇的权利。	0
124	用人单位[MASK][MASK]基本医疗保险的原则[MASK]什么？	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定参加基本医疗保险。2、属地参保原则。用人单位及其职工应当在当地参加基本医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体参加基本医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本医疗保险待遇的权利。	0
125	用人单位参加[MASK][MASK]医疗保险的原则[MASK]什么[MASK]	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定参加[MASK][MASK]医疗保险。2、属地参保原则。用人单位及其职工应当在当地参加[MASK][MASK]医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体参加[MASK][MASK]医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受[MASK][MASK]医疗保险待遇的权利。	0
126	用人[MASK]位参加[MASK]本医疗保险的原则[MASK]什[MASK]？	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定参加基本医疗保险。2、属地参保原则。用人单位及其职工应当在当地参加基本医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体参加基本医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本医疗保险待遇的权利。	0
127	用人单位参[MASK]基本[MASK]疗保[MASK]的原则[MASK]什[MASK]？	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定[MASK][MASK]基本。2、属地参保原则。用人单位及其职工应当在当地[MASK][MASK]基本。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体[MASK][MASK]基本，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本待遇的权利。	0
128	用人单位参加[MASK]本医疗保险的原则是[MASK]么[MASK]	1、强制参保原则。所有及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定参加基本医疗保险。2、属地参保原则。及其职工应当在当地参加基本医疗保险。3、整体参保原则。的全体在册职工和退休人员必须整体参加基本医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的，其职工和退休人员才具有享受基本医疗保险待遇的权利。	0
129	用[MASK]单位参加基本[MASK]疗保险的[MASK]则是什[MASK][MASK]	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定[MASK][MASK]基本医疗保险。2、属地参保原则。用人单位及其职工应当在当地[MASK][MASK]基本医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体[MASK][MASK]基本医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本医疗保险待遇的权利。	0
130	用人单位参加基本医疗保险的原则是[MASK][MASK]？	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定参加基本医疗保险。2、属地参保原则。用人单位及其职工应当在当地参加基本医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体参加基本医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本医疗保险待遇的权利。	0
131	用人单位参加基本医疗[MASK]险的原则是什么？	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定参加基本医疗保险。2、属地参保原则。用人单位及其职工应当在当地参加基本医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体参加基本医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本医疗保险待遇的权利。	0
132	[MASK]人单位参加基本医疗保险的原则[MASK][MASK][MASK]？	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定参加基本医疗保险。2、属地参保原则。用人单位及其职工应当在当地参加基本医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体参加基本医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本医疗保险待遇的权利。	0
133	用人单位参加基本医疗保险的原则[MASK]什么[MASK]	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定参加基本医疗保险。2、属地参保原则。用人单位及其职工应当在当地参加基本医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体参加基本医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本医疗保险待遇的权利。	0
134	用人单位参加基本医疗保险的原则[MASK][MASK]么？	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定[MASK][MASK]基本医疗保险。2、属地参保原则。用人单位及其职工应当在当地[MASK][MASK]基本医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体[MASK][MASK]基本医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本医疗保险待遇的权利。	0
135	用人单位参加[MASK][MASK]医疗保险的原则[MASK]什么[MASK]	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定参加[MASK][MASK]医疗保险。2、属地参保原则。用人单位及其职工应当在当地参加[MASK][MASK]医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体参加[MASK][MASK]医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受[MASK][MASK]医疗保险待遇的权利。	0
136	用人单位参加基本医疗保险的原则是[MASK]么？	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定参加基本医疗保险。2、属地参保原则。用人单位及其职工应当在当地参加基本医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体参加基本医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本医疗保险待遇的权利。	0
